Date,BND,TIP,VTI,VXUS
2011-02-01,0.00012424693123236352,0.005672774016699966,0.036975849970844576,0.02325532379226769
2011-03-01,-0.0013100244141578399,0.010880355619337534,0.0,-0.0025466092702650656
2011-04-01,0.01442448528041651,0.0209082582080804,0.03326940638346154,0.05185649854437502
2011-05-01,0.011899306663494702,0.002646930336906106,-0.010608844225825531,-0.03006556786328818
2011-06-01,-0.003743782829782827,0.003377083670399905,-0.02215827120630509,-0.012129562277442996
2011-07-01,0.016339938067905457,0.04176338696782622,-0.018500762931091486,-0.0175404395928368
2011-08-01,0.01657675147940041,0.00819358394148395,-0.0608823342601118,-0.08450720087158625
2011-09-01,0.006782502102229859,0.004938932064317392,-0.08059874350979013,-0.1265435138167662
2011-10-01,0.0011236160766643355,0.019249394638915174,0.11956161969745005,0.10245569429717061
2011-11-01,-0.0005552305557757764,0.0036644331074393577,-0.0037335376245452023,-0.021152004546472147
2011-12-01,0.004681496127908247,0.0026709640246649347,0.004060020687565391,-0.059770212726583116
2012-01-01,0.016029261728405464,0.02499702256797054,0.0566765926227335,0.10759917912769934
2012-02-01,-0.002022520989897081,-0.005780883300047668,0.04218393919316932,0.04555774339475316
2012-03-01,-0.00497461475112948,-0.008594738921199108,0.026274989546291705,-0.005446266765158914
2012-04-01,0.010031476581696008,0.015043760692958319,-0.002103684286130947,-0.02081066347874705
2012-05-01,0.01038059633401689,0.018632374673265506,-0.06225642778249518,-0.10827730320568807
2012-06-01,0.000726424550862248,-0.009740091925441341,0.03519951902091911,0.05970921275634877
2012-07-01,0.012301645787928805,0.021305467880285534,0.013869561977095879,0.0030774429981847984
2012-08-01,0.0016334419472014972,0.0004886407538731152,0.0270232519580742,0.0259617346570733
2012-09-01,0.0018462579362319431,0.0051182316195272914,0.019942133914553573,0.017023532536179165
2012-10-01,-0.0008963086305520118,0.006241787434540402,-0.013272392162222757,0.02505549668172158
2012-11-01,0.0026385668247821403,0.0031833494529356354,0.007743263760565,0.02064196258262907
2012-12-01,-0.010713187494396426,-0.009844080943550826,0.005488554993875461,0.03473265085546373
2013-01-01,-0.0049465718228842714,-0.0011744837312990253,0.06197603594673451,0.03799615111364507
2013-02-01,0.003355280636587965,0.0019039624443581982,0.012815658192560253,-0.0114104016803116
2013-03-01,0.0009162117177647922,0.002148775041822759,0.03476463746336478,0.006715773182237816
2013-04-01,0.008334861927489667,0.007256387083879323,0.020692489364861233,0.03773639337930734
2013-05-01,-0.017550774740677677,-0.04374026198153469,0.024434464141857237,-0.03303120184637587
2013-06-01,-0.01655355074767062,-0.03798614662066058,-0.018986747139104643,-0.04853143183430619
2013-07-01,0.0037402742090308916,0.010213400392244054,0.06243678867546687,0.06004259113020649
2013-08-01,-0.008567480697567853,-0.017564455986107008,-0.03031325656024708,-0.019460385694084814
2013-09-01,0.011054254684512044,0.01724681581559584,0.03397375251409818,0.07020934669128676
2013-10-01,0.008580324553657093,0.003953493430783883,0.0477091276348558,0.041404389198530955
2013-11-01,-0.003040269337503343,-0.011188010596490994,0.027026674281126706,0.0013464281912061171
2013-12-01,-0.009280645743473315,-0.014291640568958153,0.021947457346430443,0.0061467329148117145
2014-01-01,0.020746244920469614,0.021843744098216877,-0.026588160947755513,-0.045484944672990135
2014-02-01,0.002582870034817608,0.004366358575122575,0.04866504529650095,0.05590303393683782
2014-03-01,-0.0017035083732472867,-0.005323535277507285,0.0007189321550584715,-0.0022936700807686394
2014-04-01,0.007792885734138055,0.013202447774508519,0.004989514198606049,0.01997496456536041
2014-05-01,0.010693002201869639,0.01769672069042394,0.02101941937863372,0.01929623098482658
