Date,BND,SPY,TIP,VXUS
2016-12-01,61.55951690673828,192.38458251953125,86.177001953125,34.54210662841797
2017-01-01,61.9538688659668,196.98143005371094,87.13349914550781,36.25753402709961
2017-02-01,62.20647048950195,204.72117614746094,87.49217224121094,36.74348831176758
2017-03-01,62.190128326416016,204.08920288085938,87.49217224121094,37.72300338745117
2017-04-01,62.67245101928711,207.01174926757812,87.76688385009766,38.62183380126953
2017-05-01,63.123023986816406,209.9332275390625,87.63352966308594,39.76447296142578
2017-06-01,63.15299987792969,210.2462921142578,86.89289093017578,39.58927917480469
2017-07-01,63.4095344543457,215.6140594482422,87.26541137695312,41.362937927246094
2017-08-01,64.08489227294922,216.24317932128906,88.22960662841797,41.58623123168945
2017-09-01,63.91661071777344,219.51092529296875,87.59627532958984,42.1406135559082
2017-10-01,63.903194427490234,225.79861450195312,87.94779968261719,43.22832107543945
2017-11-01,63.830867767333984,232.70030212402344,87.89221954345703,43.499271392822266
2017-12-01,64.01329040527344,234.32479858398438,88.37077331542969,43.9792366027832
2018-01-01,63.51593780517578,248.79632568359375,88.12892150878906,46.94257736206055
2018-02-01,62.71963882446289,239.75001525878906,87.20175170898438,44.48054122924805
2018-03-01,63.157989501953125,232.24818420410156,88.09849548339844,44.19916915893555
2018-04-01,62.59245300292969,234.3834991455078,87.75566864013672,44.5165901184082
2018-05-01,63.03523254394531,240.08111572265625,87.8813247680664,43.78784942626953
2018-06-01,63.00248336791992,240.38233947753906,88.57856750488281,42.39301300048828
2018-07-01,63.12874221801758,250.4071044921875,88.03318786621094,43.950862884521484
2018-08-01,63.5457649230957,258.40008544921875,88.56816864013672,42.89724349975586
2018-09-01,63.19869613647461,258.76507568359375,87.77395629882812,42.77842712402344
2018-10-01,62.65658950805664,241.97366333007812,86.65998840332031,39.31113052368164
2018-11-01,63.044677734375,246.462158203125,87.08184814453125,39.971893310546875
2018-12-01,64.067626953125,223.45657348632812,87.34617614746094,37.5915641784668
2019-01-01,65.10212707519531,242.75717163085938,88.86597442626953,40.90791320800781
2019-02-01,64.88262939453125,250.62631225585938,88.71395111083984,41.57576370239258
2019-03-01,66.15167236328125,254.04383850097656,90.4661636352539,41.760833740234375
2019-04-01,66.1248550415039,265.58685302734375,90.66617584228516,43.05811309814453
2019-05-01,67.33622741699219,248.64996337890625,92.226318359375,40.72520065307617
2019-06-01,68.17998504638672,264.6654357910156,92.43092346191406,42.58183670043945
2019-07-01,68.28280639648438,269.9737548828125,92.74493408203125,42.217655181884766
2019-08-01,70.17432403564453,265.45343017578125,95.18893432617188,41.30308151245117
2019-09-01,69.78410339355469,269.3746643066406,94.30958557128906,42.18498611450195
2019-10-01,70.0048828125,276.6005554199219,94.17027282714844,43.88187026977539
2019-11-01,69.97346496582031,286.613037109375,94.58932495117188,44.31715774536133
2019-12-01,69.76922607421875,293.497802734375,94.76006317138672,45.737998962402344
2020-01-01,71.4617919921875,294.82159423828125,96.96144104003906,44.6876106262207
2020-02-01,72.49793243408203,271.4818115234375,97.75139617919922,41.73888397216797
2020-03-01,71.47265625,236.19268798828125,96.13558959960938,34.85300827026367
2020-04-01,73.4278564453125,267.7505187988281,98.89930725097656,37.608680725097656
2020-05-01,73.93650817871094,280.507568359375,99.44725799560547,39.49119567871094
2020-06-01,74.43771362304688,284.2314147949219,100.67430114746094,40.957218170166016
2020-07-01,75.5266342163086,302.2948303222656,103.01520538330078,42.87510299682617
2020-08-01,74.8196029663086,323.3939514160156,103.93192291259766,44.77565002441406
2020-09-01,74.74945068359375,310.04388427734375,103.53905487060547,43.678863525390625
2020-10-01,74.33574676513672,303.52362060546875,102.49954986572266,42.94646072387695
2020-11-01,75.2360610961914,336.53985595703125,103.81578826904297,48.364261627197266
2020-12-01,75.1104736328125,347.5267333984375,105.09272003173828,50.68979263305664
2021-01-01,74.8304443359375,345.4516296386719,105.50271606445312,51.31847381591797
2021-02-01,73.55519104003906,355.0570068359375,103.7221908569336,52.501224517822266
2021-03-01,72.62647247314453,369.9646301269531,103.45018768310547,53.35214614868164
2021-04-01,73.19929504394531,390.81549072265625,104.67839813232422,54.967079162597656
2021-05-01,73.36556243896484,393.38165283203125,105.57373809814453,56.656005859375
2021-06-01,74.02136993408203,400.892578125,106.20272827148438,56.02479553222656
2021-07-01,74.88885498046875,412.0229797363281,108.91542053222656,55.83263397216797
2021-08-01,74.74478912353516,424.28466796875,108.79764556884766,56.64939880371094
2021-09-01,73.98762512207031,403.21893310546875,107.84422302246094,54.38823318481445
2021-10-01,74.04261016845703,432.8926086425781,109.42850494384766,56.2603874206543
2021-11-01,74.1901626586914,429.4144287109375,110.64480590820312,53.86577224731445
2021-12-01,73.72396850585938,447.7009582519531,110.35688781738281,54.955020904541016
2022-01-01,72.54656982421875,425.57861328125,108.90673065185547,54.21034240722656
2022-02-01,71.60262298583984,413.0168151855469,109.4575424194336,52.665733337402344
2022-03-01,69.6373291015625,427.2151184082031,107.58451080322266,52.42877960205078
2022-04-01,66.80960083007812,390.92950439453125,104.7503662109375,49.10545349121094
2022-05-01,67.40703582763672,391.8118896484375,103.57093811035156,49.85267639160156
2022-06-01,66.28143310546875,357.9566955566406,99.96540832519531,45.36936569213867
2022-07-01,67.8567886352539,392.60870361328125,104.962890625,47.56679916381836
2022-08-01,65.95781707763672,376.5894775390625,101.63179779052734,45.43255615234375
2022-09-01,63.1923942565918,340.3770751953125,94.5154800415039,40.7016716003418
2022-10-01,62.45478057861328,369.55328369140625,97.08357238769531,42.32719802856445
2022-11-01,64.7358627319336,390.0973205566406,98.86297607421875,47.84501647949219
2022-12-01,64.06578063964844,365.93634033203125,97.12919616699219,46.25316619873047
2023-01-01,66.49549865722656,390.7351379394531,99.58626556396484,50.88335037231445
2023-02-01,64.5692138671875,380.9110107421875,98.2388916015625,48.710792541503906
2023-03-01,66.3033447265625,393.532470703125,101.05279541015625,49.978118896484375
