Date,BND,SPY,TIP,VXUS
2016-03-01,0.008956544607142902,0.061789378477766776,0.016672474491296718,0.07980771210535287
2016-04-01,0.003946703804390772,0.009119300415340259,0.002093335328165802,0.024883548110212983
2016-05-01,4.0092900276844645e-05,0.01701176086586642,-0.006441526666011499,-0.009806050860612259
2016-06-01,0.020131775298234178,-0.0017156717136436184,0.022166151452039706,-0.02112689647875221
2016-07-01,0.0060873709991855485,0.04186114437197164,0.002287032239443265,0.057999194173741664
2016-08-01,-0.0031415904757211566,0.0011976188451845449,-0.0029811812607647425,0.004517617128248608
2016-09-01,0.0011209789023609584,-0.0049683575820692605,0.00785219725024322,0.010920829578398905
2016-10-01,-0.009338013402211298,-0.012373019738951996,-0.0018121904638591646,-0.013353489707154997
2016-11-01,-0.025783683866200557,0.036838391708525986,-0.020714844782646957,-0.020081904884861612
2016-12-01,0.0007244923112221802,0.014293213155281315,-0.0025559995256234647,0.01101813645866323
2017-01-01,0.0064060275168493774,0.023894053639734958,0.011099216388417599,0.04966192181429818
2017-02-01,0.004077253417080984,0.039291755022996755,0.004116362813619601,0.013402849854729615
2017-03-01,-0.00026270841212083784,-0.003086995094959577,0.0,0.026658194980629935
2017-04-01,0.007755615012394523,0.014319946109176751,0.003139842135012394,0.023827116960611905
2017-05-01,0.007189330562333396,0.014112620572604095,-0.0015194134867484443,0.029585316068516
2017-06-01,0.0004748804670628992,0.001491257857868522,-0.008451545153522866,-0.004405786712954662
2017-07-01,0.00406211228147324,0.02553085374303432,0.00428712225809913,0.044801491449488084
2017-08-01,0.01065072980609516,0.002917805428165554,0.011048996804700728,0.00539839082117699
2017-09-01,-0.002625916174736509,0.0151114406564683,-0.0071782174151067135,0.01333091044317336
2017-10-01,-0.00020990303041013014,0.02864408320721412,0.004013005709485817,0.025811383075573513
2017-11-01,-0.0011318160352424833,0.030565677461278806,-0.0006319673642857238,0.006267888982085745
2017-12-01,0.0028579062813995915,0.006981067257467943,0.005444779691062829,0.011033867800372743
2018-01-01,-0.007769520937743968,0.06175841049287256,-0.0027367849976526193,0.06738045014382554
2018-02-01,-0.012536994780040889,-0.03636030556299019,-0.010520607581839259,-0.052447826071057246
2018-03-01,0.0069890497730236145,-0.03129022138576276,0.010283552300723642,-0.006325733962236124
2018-04-01,-0.00895431446572481,0.009194108228332665,-0.00389140406292543,0.007181604666170127
2018-05-01,0.007074008443076929,0.0243089492132349,0.001431886166179952,-0.016370092367818834
2018-06-01,-0.0005195376411526453,0.0012546749209163544,0.007933912451326242,-0.031854417242616395
2018-07-01,0.0020040297357857284,0.04170341729944416,-0.006157015788743836,0.03674779813398166
2018-08-01,0.0066059086626171215,0.03191994481642446,0.006077035114743667,-0.023972666646703944
2018-09-01,-0.005461713885120845,0.001412500439930131,-0.008967243576364026,-0.002769790458286625
2018-10-01,-0.008577813492343545,-0.06489056650769753,-0.012691326020616955,-0.08105245642364067
2018-11-01,0.006193893241962289,0.01854951820489692,0.004867987510540406,0.01680854195905601
2018-12-01,0.01622578234216654,-0.09334327380934693,0.0030353972562797704,-0.05955007218664854
2019-01-01,0.01614700233594113,0.08637292626216753,0.01739971165128984,0.08822056495964281
2019-02-01,-0.00337159000059295,0.03241568754543711,-0.0017107032968599611,0.016325704295618637
2019-03-01,0.019559055799562852,0.01363594354621589,0.01975126237162894,0.004451392382508246
2019-04-01,-0.000405391440900682,0.04543709697695664,0.002210906254825451,0.031064498519824735
2019-05-01,0.018319471169017332,-0.06377156645887794,0.01720754738573871,-0.05418055453918369
2019-06-01,0.01253051532230054,0.06440971152569253,0.0022185110083412507,0.0455893652478061
2019-07-01,0.0015080870145058878,0.020056714530674258,0.0033972463798501717,-0.008552508458399277
2019-08-01,0.027701228742372574,-0.01674357090374723,0.02635184625802789,-0.021663298577179857
2019-09-01,-0.00556073246806954,0.01477183447304764,-0.009237930449664034,0.021352029189031008
2019-10-01,0.0031637494530838417,0.026824687213552245,-0.001477185413303661,0.040224836169617584
2019-11-01,-0.0004487950756782988,0.03619834267596689,0.004449940638832084,0.009919528791956456
2019-12-01,-0.0029188048884148943,0.02402111814045882,0.0018050474543822581,0.03206074778542711
2020-01-01,0.024259491085199203,0.004510396642063874,0.02323107219410403,-0.022965332109196157
2020-02-01,0.01449922277358806,-0.0791657842267145,0.008147106011284988,-0.0659853282091245
2020-03-01,-0.01414214377788292,-0.12998706372677082,-0.016529754486858894,-0.16497507950849588
2020-04-01,0.02735591900311518,0.13361053248232913,0.028748121927349324,0.07906555535939508
2020-05-01,0.006927231135737566,0.047645284191332404,0.005540491231534883,0.050055330772531104
2020-06-01,0.006778862792985674,0.013275386676112833,0.012338632322167031,0.03712276790457847
2020-07-01,0.014628614183074262,0.0635517912063901,0.023252252155304687,0.0468265402863024
2020-08-01,-0.009361349904393412,0.06979649989798697,0.00889885649294131,0.04432752097945003
2020-09-01,-0.0009376190187273536,-0.0412811281108294,-0.003780051700982945,-0.024495155255711776
2020-10-01,-0.0055345412531283555,-0.021030131547579378,-0.010039738204891901,-0.016767899675043663
2020-11-01,0.012111458756165039,0.10877649418421442,0.012841406670025535,0.12615244218036747
2020-12-01,-0.001669245592460511,0.03264658627181749,0.012299976564124293,0.04808366607113945
2021-01-01,-0.0037282323400590345,-0.0059710622531778945,0.0039012791046899586,0.01240252031434319
2021-02-01,-0.017041904631401428,0.027805273946203357,-0.01687658170270978,0.023047269607956
2021-03-01,-0.012626145806473255,0.0419865627321756,-0.0026224202514513184,0.01620765303427385
2021-04-01,0.00788724209361269,0.05635906488830611,0.011872481594533912,0.030269316803405166
2021-05-01,0.002271434375422876,0.006566172964715067,0.008553244812635752,0.030726149588216956
2021-06-01,0.008938900940925532,0.01909322724864304,0.005957828004111265,-0.011141101769778006
2021-07-01,0.011719386538769028,0.027764050068938007,0.025542585439121357,-0.0034299377308402157
2021-08-01,-0.001923728930976032,0.029759719325045175,-0.0010813433286432916,0.014628807087090356
2021-09-01,-0.010129990469481931,-0.049650002589376685,-0.008763264511853719,-0.03991508589052073
2021-10-01,0.0007431654455187786,0.07359196977327387,0.014690466276128245,0.03442204547219152
2021-11-01,0.0019928050874851166,-0.008034740862282619,0.011115028620555467,-0.04256307649351043
2021-12-01,-0.006283773159748152,0.04258480460451719,-0.002602183522823376,0.02022153608464916
2022-01-01,-0.015970364936975012,-0.0494132178253085,-0.01314061309817871,-0.013550690820552824
2022-02-01,-0.013011598489992005,-0.029516986295083147,0.0050576467063263575,-0.028492885328433415
2022-03-01,-0.027447233108569224,0.03437705851341111,-0.017111946557630597,-0.004499201289641652
2022-04-01,-0.04060650096674845,-0.08493522923269081,-0.02634342593674055,-0.0633874398005223
2022-05-01,0.008942352448386703,0.0022571467335852358,-0.011259417444048903,0.015216698905435644
2022-06-01,-0.01669859397238882,-0.08640675534929343,-0.03481217657133384,-0.08993119374867042
2022-07-01,0.023767674535316807,0.0968050283366122,0.04999211610827903,0.048434300064733815
2022-08-01,-0.02798499009177402,-0.04080201464407074,-0.03173590985002139,-0.044868333564433316
2022-09-01,-0.04192714288573007,-0.09615882679566845,-0.070020583161294,-0.10412983447681046
2022-10-01,-0.01167250721635027,0.08571731359802093,0.027171129481262657,0.0399375839937004
2022-11-01,0.036523739771194386,0.05559154192874005,0.0183285765321608,0.13036106115987267
2022-12-01,-0.010351018183845317,-0.061935775898520395,-0.017537201246349055,-0.03327097361214271
2023-01-01,0.03792536348295816,0.06776806475388786,0.025296918886760666,0.1001052372001956
2023-02-01,-0.028968649441502015,-0.02514267656877056,-0.013529716721197071,-0.04269683137831726
2023-03-01,0.02685693003699785,0.03313493074496621,0.028643480832483137,0.026017362659428
2023-04-01,0.005673773881216704,0.019852392411730424,-0.0006351738804540874,0.021198470644196776
2023-05-01,-0.011588911442112049,0.004616282802715643,-0.015929403973580003,-0.03502228646790784
2023-06-01,-0.00236787834974328,0.0608589898383165,-0.0011201507762405027,0.03316136902744837
2023-07-01,-0.0011567541726231756,0.03656935633515057,-0.0013884817652056736,0.05013622331732659
2023-08-01,-0.0067374828228864425,-0.01625179559503631,-0.0055143171063661844,-0.04394091628250385
2023-09-01,-0.024857738738922053,-0.050782809494270165,-0.020134241692159494,-0.03913833404109357
2023-10-01,-0.015223366739319677,-0.01825774483825482,-0.005842931758537673,-0.028484045922130052
2023-11-01,0.04519355132780878,0.09134375414821427,0.024938843955323087,0.0823665237193354
2023-12-01,0.03273842539723981,0.041432855494685894,0.026378167498088745,0.03536973119495013
2024-01-01,0.004063221565685726,0.020045526967815253,0.005796988061355313,-0.0023071286291664883
2024-02-01,-0.016478281111935278,0.052186776918271116,-0.010477482917326975,0.029138174039335274
2024-03-01,0.008589075379842548,0.02950314018769351,0.006465475704310331,0.028483779115306307
2024-04-01,-0.02425656095577089,-0.03733772940226021,-0.017502994919380344,-0.019549623841614627
2024-05-01,0.016749017949630796,0.05057983418262069,0.011699077223025656,0.04023770435689511
2024-06-01,0.0087783274485711,0.03195083766227769,0.007365051048850768,-0.01583168574580973
2024-07-01,0.02353094856624871,0.015374246084174592,0.020061161609795874,0.03442338265011191
2024-08-01,0.014537305205993833,0.02336577407518603,0.010513820624289405,0.024078919187059622
2024-09-01,0.013172960912465337,0.017882173208979335,0.016321853722800927,0.02161903315555813
2024-10-01,-0.02446137768660228,-0.005883519613374855,-0.0192826999761605,-0.04054970090835697
2024-11-01,0.0105024201358479,0.05963363080849371,0.0052650771598174995,-0.0022635239426900267
2024-12-01,-0.01990301757892332,-0.027333952707826792,-0.019514458222789632,-0.04504947798480252
2025-01-01,0.012313804061995226,0.030312464914537873,0.016988741261814155,0.051436497565439554
2025-02-01,0.018247183130430944,-0.012694734424863019,0.021572097256771228,0.018548873149077938
2025-03-01,0.00039886024496627037,-0.058551329950063624,0.006797180879267284,0.000805793731931459
2025-04-01,0.003664768300272625,-0.005688142485391623,-0.005130907335314516,0.03142148347480944
2025-05-01,-0.0066862470347814895,0.0628449068528063,-0.004777477479601666,0.04823058034038907
2025-06-01,0.015077350059754968,0.04828711835494848,0.011760096022584987,0.03211817731766731
2025-07-01,-0.0025504070887231167,0.026055913547335274,-0.0008666694292611687,-0.0018152528361049525
2025-08-01,0.011424869155346018,0.02051959125720848,0.017190123471519936,0.04235424514559094
2025-09-01,0.011066176303368813,0.032757089705601095,0.002863881530997814,0.02928399245818447
2025-10-01,0.006136801749049736,0.026676008952081665,0.005209104944288168,0.020911768985391266
2025-11-01,0.0058870436688518435,0.0019499283249213573,0.0007041487290659898,0.004153881422197303
2025-12-01,-0.006243230453104598,-0.0021510839531859727,-0.008921453970335946,0.006672006704975919
