Date,AGG,ITOT,IXUS,TIP
2018-09-01,85.13896179199219,59.17112350463867,48.49209976196289,87.77395629882812
2018-10-01,84.57294464111328,55.064414978027344,44.4477424621582,86.65998840332031
2018-11-01,85.01045227050781,56.11700439453125,44.978416442871094,87.08184814453125
2018-12-01,86.7408676147461,50.631080627441406,42.23661422729492,87.34617614746094
2019-01-01,87.91561126708984,55.28910446166992,46.117950439453125,88.86597442626953
2019-02-01,87.59654235839844,57.23835754394531,46.8347282409668,88.71395111083984
2019-03-01,89.4558334350586,57.84919357299805,47.299007415771484,90.4661636352539
2019-04-01,89.28484344482422,60.31782531738281,48.577789306640625,90.66617584228516
2019-05-01,90.99160766601562,56.48595428466797,45.938758850097656,92.226318359375
2019-06-01,91.99488830566406,60.07435989379883,47.763275146484375,92.43092346191406
2019-07-01,92.17062377929688,61.17293930053711,47.69198989868164,92.74493408203125
2019-08-01,94.72862243652344,60.021636962890625,46.59906005859375,95.18893432617188
2019-09-01,94.1517562866211,60.8012580871582,47.82447814941406,94.30958557128906
2019-10-01,94.35252380371094,62.42996597290039,49.33141326904297,94.17027282714844
2019-11-01,94.32322692871094,64.77086639404297,49.91100311279297,94.58932495117188
2019-12-01,94.12252807617188,66.21003723144531,51.25233840942383,94.76006317138672
2020-01-01,96.40592193603516,66.53260803222656,50.4173583984375,96.96144104003906
2020-02-01,97.72607421875,61.179931640625,46.89243698120117,97.75139617919922
2020-03-01,97.21741485595703,52.43602752685547,39.54814147949219,96.13558959960938
2020-04-01,98.8785400390625,59.65184020996094,42.35799026489258,98.89930725097656
2020-05-01,99.55782318115234,62.77444076538086,44.41909408569336,99.44725799560547
2020-06-01,100.23369598388672,63.962684631347656,45.86608123779297,100.67430114746094
2020-07-01,101.56316375732422,67.92207336425781,48.274192810058594,103.01520538330078
2020-08-01,100.74237060546875,72.71284484863281,50.440677642822266,103.93192291259766
2020-09-01,100.65277099609375,69.8180160522461,49.565589904785156,103.53905487060547
2020-10-01,100.08443450927734,68.79164123535156,48.5120849609375,102.49954986572266
2020-11-01,101.29960632324219,77.04106140136719,54.55272674560547,103.81578826904297
2020-12-01,101.26875305175781,80.0974349975586,57.084537506103516,105.09272003173828
2021-01-01,100.79669952392578,80.2089614868164,57.8029670715332,105.50271606445312
2021-02-01,99.10401153564453,82.74610900878906,59.1855583190918,103.7221908569336
2021-03-01,97.96691131591797,85.44181823730469,60.35347366333008,103.45018768310547
2021-04-01,98.69751739501953,90.11397552490234,62.062400817871094,104.67839813232422
2021-05-01,98.89868927001953,90.51639556884766,63.90013885498047,105.57373809814453
2021-06-01,99.72276306152344,92.425537109375,62.946922302246094,106.20272827148438
2021-07-01,100.84687042236328,94.33906555175781,62.92205810546875,108.91542053222656
2021-08-01,100.63664245605469,97.01274108886719,63.88619613647461,108.79764556884766
2021-09-01,99.71308898925781,92.29391479492188,61.67124938964844,107.84422302246094
2021-10-01,99.69152069091797,98.80348205566406,63.469261169433594,109.42850494384766
2021-11-01,99.96126556396484,97.38180541992188,60.67234802246094,110.64480590820312
2021-12-01,99.51654815673828,100.72420501708984,61.61913299560547,110.35688781738281
2022-01-01,97.76557159423828,95.08386993408203,61.004093170166016,108.90673065185547
2022-02-01,96.5063247680664,92.6651840209961,59.100486755371094,109.4575424194336
2022-03-01,93.79061889648438,95.36731719970703,58.949974060058594,107.58451080322266
2022-04-01,90.2178955078125,87.0442886352539,55.08076477050781,104.7503662109375
2022-05-01,90.87985229492188,86.86416625976562,55.806793212890625,103.57093811035156
2022-06-01,89.46507263183594,79.41380310058594,50.49439239501953,99.96540832519531
2022-07-01,91.7328872680664,87.0193862915039,53.247745513916016,104.962890625
2022-08-01,88.93387603759766,83.71089172363281,50.793479919433594,101.63179779052734
2022-09-01,85.23866271972656,75.6202621459961,45.77705764770508,94.5154800415039
2022-10-01,84.13504028320312,82.11036682128906,47.51212692260742,97.08357238769531
2022-11-01,87.33177185058594,86.40984344482422,53.643306732177734,98.86297607421875
2022-12-01,86.373291015625,81.02117919921875,52.03409957885742,97.12919616699219
2023-01-01,89.65867614746094,87.02944946289062,57.07316970825195,99.58626556396484
2023-02-01,87.05533599853516,85.02336120605469,54.64375305175781,98.2388916015625
2023-03-01,89.35823059082031,86.91426086425781,56.15760803222656,101.05279541015625
2023-04-01,89.86128234863281,88.1539535522461,57.23634338378906,100.98860931396484
2023-05-01,88.83641052246094,88.54907989501953,55.18765640258789,99.37992095947266
2023-06-01,88.49806213378906,94.29302215576172,56.76496124267578,99.26860046386719
2023-07-01,88.48575592041016,98.00769805908203,59.94779586791992,99.13076782226562
2023-08-01,87.91744232177734,96.09375,57.25890350341797,98.5841293334961
2023-09-01,85.64306640625,91.04789733886719,55.24222183227539,96.59921264648438
2023-10-01,84.29393768310547,89.02490997314453,53.30842590332031,96.0347900390625
2023-11-01,88.14180755615234,97.4253158569336,57.78378677368164,98.4297866821289
2023-12-01,91.1531753540039,102.19363403320312,59.791255950927734,101.02618408203125
2024-01-01,91.53750610351562,103.72667694091797,59.734130859375,101.61183166503906
2024-02-01,89.92108154296875,109.25787353515625,61.50313186645508,100.54719543457031
2024-03-01,90.73432922363281,112.47706604003906,63.515480041503906,101.19728088378906
2024-04-01,88.4836654663086,107.83991241455078,61.98984909057617,99.426025390625
2024-05-01,89.94857025146484,113.10230255126953,64.50761413574219,100.58921813964844
2024-06-01,90.74224090576172,116.18344116210938,63.234683990478516,101.33006286621094
2024-07-01,92.94005584716797,118.71516418457031,65.73020935058594,103.36286163330078
2024-08-01,94.30149841308594,121.22640991210938,67.30718994140625,104.44960021972656
2024-09-01,95.5540771484375,123.2275619506836,68.99818420410156,106.15441131591797
2024-10-01,93.15486145019531,122.83000183105469,65.89170837402344,104.10746765136719
2024-11-01,94.17863464355469,131.05148315429688,65.68270111083984,104.65560150146484
2024-12-01,92.28572845458984,126.64043426513672,62.83271789550781,102.6133041381836
2025-01-01,93.35558319091797,130.90914916992188,66.11273956298828,104.35657501220703
2025-02-01,95.12877655029297,128.50814819335938,67.34027099609375,106.6077651977539
2025-03-01,95.12694549560547,120.55419158935547,67.4755859375,107.3323974609375
2025-04-01,95.51568603515625,119.89260864257812,69.53437042236328,106.78168487548828
2025-05-01,94.94017791748047,127.53267669677734,72.8883285522461,106.27153778076172
2025-06-01,96.31696319580078,133.81517028808594,74.72479248046875,107.52130126953125
2025-07-01,96.07015228271484,137.27383422851562,75.24654388427734,107.42811584472656
2025-08-01,97.20100402832031,140.44430541992188,78.35809326171875,109.27481842041016
2025-09-01,98.30198669433594,144.75770568847656,81.05738830566406,109.5877685546875
2025-10-01,98.91156005859375,148.4722900390625,82.4021224975586,110.15862274169922
2025-11-01,99.5096206665039,148.6516876220703,82.70641326904297,110.23619079589844
2025-12-01,98.90351104736328,148.2031707763672,83.07940673828125,109.25272369384766
