Date,Wealth,MonthlyReturn,Turnover,W_VGT,W_VEU,W_BND,W_TIP,Drawdown,Rebalanced
2010-07-01,11051.2934053377,0.02081885873171697,0.0,0.10873873824813689,0.08000010175155285,0.49440414782988457,0.3168570121704257,0.0,0
2010-08-01,11093.732100445879,0.0038401564008501074,0.0,0.10873873824813689,0.08000010175155285,0.49440414782988457,0.3168570121704257,0.0,0
2010-09-01,11373.917873206816,0.025256223083814682,0.0,0.10873873824813689,0.08000010175155285,0.49440414782988457,0.3168570121704257,0.0,0
2010-10-01,11589.49888103602,0.018953979642937494,0.0,0.10873873824813689,0.08000010175155285,0.49440414782988457,0.3168570121704257,0.0,0
2010-11-01,11434.195825468547,-0.013400325342935695,0.0,0.10873873824813689,0.08000010175155285,0.49440414782988457,0.3168570121704257,-0.013400325342935782,0
2010-12-01,11394.90599482649,-0.0034361691230215324,0.0,0.10873873824813689,0.08000010175155285,0.49440414782988457,0.3168570121704257,-0.016790448681775483,0
2011-01-01,11555.25641129726,0.014072114025650694,0.0,0.10873873824813689,0.08000010175155285,0.49440414782988457,0.3168570121704257,-0.0029546117645165015,0
2011-02-01,11632.755573096942,0.006706831855666498,0.0,0.10873873824813689,0.08000010175155285,0.49440414782988457,0.3168570121704257,0.0,0
2011-03-01,11638.725010298711,0.0005131576232527265,0.0,0.10873873824813689,0.08000010175155285,0.49440414782988457,0.3168570121704257,0.0,0
2011-04-01,11888.229073364388,0.021437405114812735,0.0,0.10873873824813689,0.08000010175155285,0.49440414782988457,0.3168570121704257,0.0,0
2011-05-01,11914.538094031299,0.0022130311003054357,0.05182110639804802,0.07540273755809304,0.0768273811302187,0.4790917627432145,0.3686781185684737,0.0,1
2011-06-01,11875.334084907878,-0.003290434661756673,0.0,0.07540273755809304,0.0768273811302187,0.4790917627432145,0.3686781185684737,-0.0032904346617567137,0
2011-07-01,12128.264216765927,0.021298780316377944,0.0,0.07540273755809304,0.0768273811302187,0.4790917627432145,0.3686781185684737,0.0,0
2011-08-01,12123.58361157842,-0.00038592539738998644,0.06284969252223731,0.09812831243052837,0.11114433520519297,0.48489892631804227,0.30582842604623645,-0.00038592539739001896,1
2011-09-01,11957.444502169617,-0.013703795406676163,0.0,0.09812831243052837,0.11114433520519297,0.48489892631804227,0.30582842604623645,-0.014084432161378113,0
2011-10-01,12331.184096921977,0.031255808436706244,0.0,0.09812831243052837,0.11114433520519297,0.48489892631804227,0.30582842604623645,0.0,0
2011-11-01,12282.33303734572,-0.0039615870781178125,0.0,0.09812831243052837,0.11114433520519297,0.48489892631804227,0.30582842604623645,-0.003961587078117779,0
2011-12-01,12220.996290748282,-0.004993900296542687,0.0,0.09812831243052837,0.11114433520519297,0.48489892631804227,0.30582842604623645,-0.00893570360377638,0
2012-01-01,12658.457130892642,0.03579584100483965,0.07014490824326111,0.07906357503917905,0.060064164353281116,0.5263125200765184,0.33455974053102133,0.0,1
2012-02-01,12730.690203868553,0.005706309404771622,0.0,0.07906357503917905,0.060064164353281116,0.5263125200765184,0.33455974053102133,0.0,0
2012-03-01,12701.201292833126,-0.0023163638862616787,0.0,0.07906357503917905,0.060064164353281116,0.5263125200765184,0.33455974053102133,-0.002316363886261774,0
2012-04-01,12798.35884837357,0.007649477659665638,0.0,0.07906357503917905,0.060064164353281116,0.5263125200765184,0.33455974053102133,0.0,0
2012-05-01,12777.600558972126,-0.0016219493176720867,0.0,0.07906357503917905,0.060064164353281116,0.5263125200765184,0.33455974053102133,-0.0016219493176721222,0
2012-06-01,12820.897629087136,0.0033885133531277025,0.0,0.07906357503917905,0.060064164353281116,0.5263125200765184,0.33455974053102133,0.0,0
2012-07-01,13004.35935371768,0.014309585018003654,0.05618471103908179,0.07056419388090862,0.05463928138712905,0.5824972311156003,0.2922992936163621,0.0,1
2012-08-01,13084.41366061812,0.006155959299721511,0.0,0.07056419388090862,0.05463928138712905,0.5824972311156003,0.2922992936163621,0.0,0
2012-09-01,13139.515019835593,0.004211221125125357,0.0,0.07056419388090862,0.05463928138712905,0.5824972311156003,0.2922992936163621,0.0,0
2012-10-01,13115.067375058246,-0.0018606200259630033,0.0,0.07056419388090862,0.05463928138712905,0.5824972311156003,0.2922992936163621,-0.001860620025962878,0
2012-11-01,13175.032414032607,0.004572225003464246,0.0,0.07056419388090862,0.05463928138712905,0.5824972311156003,0.2922992936163621,0.0,0
2012-12-01,13074.207714523447,-0.007652709787777969,0.0,0.07056419388090862,0.05463928138712905,0.5824972311156003,0.2922992936163621,-0.007652709787777989,0
2013-01-01,13089.882610777575,0.001198917486733402,0.061150524764437816,0.0795304725774745,0.07566379694741955,0.5213467063511624,0.3234590241239435,-0.006462967268629938,1
2013-02-01,13112.562469861337,0.0017326250936039083,0.0,0.0795304725774745,0.07566379694741955,0.5213467063511624,0.3234590241239435,-0.004741540074294837,0
2013-03-01,13158.914504563718,0.0035349333746871226,0.0,0.0795304725774745,0.07566379694741955,0.5213467063511624,0.3234590241239435,-0.001223367727863911,0
2013-04-01,13293.019735990636,0.010191207745928318,0.0,0.0795304725774745,0.07566379694741955,0.5213467063511624,0.3234590241239435,0.0,0
2013-05-01,12994.92694336198,-0.022424761156532018,0.0,0.0795304725774745,0.07566379694741955,0.5213467063511624,0.3234590241239435,-0.022424761156532025,0
2013-06-01,12641.963744618684,-0.02716161470408221,0.11717958184708428,0.12702307765810272,0.14535077371387564,0.4820169175469854,0.2456092310810363,-0.04897728313824945,1
2013-07-01,12896.982454094714,0.020172396838630702,0.0,0.12702307765810272,0.14535077371387564,0.4820169175469854,0.2456092310810363,-0.029792875491161497,0
2013-08-01,12743.696655397669,-0.011885400266507872,0.0,0.12702307765810272,0.14535077371387564,0.4820169175469854,0.2456092310810363,-0.04132417550736678,0
2013-09-01,13060.154932666948,0.024832533747987516,0.0,0.12702307765810272,0.14535077371387564,0.4820169175469854,0.2456092310810363,-0.017517825742273563,0
2013-10-01,13259.617190129858,0.015272579727519385,0.0,0.12702307765810272,0.14535077371387564,0.4820169175469854,0.2456092310810363,-0.0025127884050559768,0
2013-11-01,13270.284325215687,0.0008044828846016376,0.05192488343638356,0.1789479610944863,0.11852800238868605,0.46185380409316984,0.2406702324236579,-0.0017103270157188266,1
2013-12-01,13258.134577921928,-0.0009155604353308978,0.0,0.1789479610944863,0.11852800238868605,0.46185380409316984,0.2406702324236579,-0.002624321543302721,0
2014-01-01,13345.058397185934,0.006556263157017224,0.0,0.1789479610944863,0.11852800238868605,0.46185380409316984,0.2406702324236579,0.0,0
2014-02-01,13580.113043912623,0.01761360945233881,0.0,0.1789479610944863,0.11852800238868605,0.46185380409316984,0.2406702324236579,0.0,0
2014-03-01,13542.368087253968,-0.002779428752662261,0.0,0.1789479610944863,0.11852800238868605,0.46185380409316984,0.2406702324236579,-0.0027794287526622385,0
2014-04-01,13649.737881128913,0.007928435646052286,0.0,0.1789479610944863,0.11852800238868605,0.46185380409316984,0.2406702324236579,0.0,0
2014-05-01,13890.342740727712,0.01762706813084246,0.0,0.1789479610944863,0.11852800238868605,0.46185380409316984,0.2406702324236579,0.0,0
2014-06-01,13982.812788752797,0.006657146605458165,0.0,0.1789479610944863,0.11852800238868605,0.46185380409316984,0.2406702324236579,0.0,0
2014-07-01,13978.921476372543,-0.0002782925323425492,0.0,0.1789479610944863,0.11852800238868605,0.46185380409316984,0.2406702324236579,-0.00027829253234257223,0
2014-08-01,14195.76683450376,0.015512309622579455,0.0,0.1789479610944863,0.11852800238868605,0.46185380409316984,0.2406702324236579,0.0,0
2014-09-01,13949.577504476207,-0.017342446723566416,0.06648338754743319,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,-0.01734244672356644,1
2014-10-01,14093.565670563292,0.01032204495375447,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,-0.007199411284500745,0
2014-11-01,14257.468994271281,0.011629656223217471,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,0.0,0
2014-12-01,14053.974625228659,-0.014272825641380523,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,-0.014272825641380549,0
2015-01-01,14309.60886356354,0.018189462066907826,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,0.0,0
2015-02-01,14449.983519385938,0.009809817805700588,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,0.0,0
2015-03-01,14376.140928476205,-0.005110219732130988,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,-0.005110219732130994,0
2015-04-01,14496.608808250072,0.00837970915652654,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,0.0,0
2015-05-01,14465.590989034334,-0.002139660359606621,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,-0.0021396603596066655,0
2015-06-01,14196.894348622496,-0.018574881635705278,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,-0.020674798057391697,0
2015-07-01,14337.841415224908,0.009928021096817286,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,-0.01095203679186052,0
2015-08-01,14021.40309694268,-0.02207015052811315,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,-0.03278047421938779,0
2015-09-01,13911.033223720022,-0.007871528438314724,0.0,0.1619863137089883,0.11235814409176066,0.41850192222816,0.3071536199710911,-0.04039397022266322,0
2015-10-01,14308.817005880179,0.028594840926832645,0.06416334042149119,0.11594748047455888,0.12086165077304381,0.4003774150410982,0.3628134537112991,-0.012954188448750847,1
2015-11-01,14278.201425195017,-0.002139630458100148,0.0,0.11594748047455888,0.12086165077304381,0.4003774150410982,0.3628134537112991,-0.01506610173068601,0
2015-12-01,14091.558540011501,-0.013071876465768916,0.0,0.11594748047455888,0.12086165077304381,0.4003774150410982,0.3628134537112991,-0.02794103597581077,0
2016-01-01,14094.562902551268,0.00021320299889009912,0.0,0.11594748047455888,0.12086165077304381,0.4003774150410982,0.3628134537112991,-0.027733790089582766,0
2016-02-01,14135.45709164759,0.002901415913289352,0.08386187790217565,0.07136267752202774,0.08158457582339929,0.4256077182837318,0.42144502837084113,-0.024912841436194988,1
2016-03-01,14465.940954994026,0.02337977903393822,0.0,0.07136267752202774,0.08158457582339929,0.4256077182837318,0.42144502837084113,-0.002115519130142518,0
2016-04-01,14487.534084095965,0.0014926874905073708,0.05583023114985792,0.07305042345683571,0.07782512971255227,0.4797502034987818,0.3693742433318303,-0.0006259894485766138,1
2016-05-01,14500.944954352048,0.0009256834308885042,0.0,0.07305042345683571,0.07782512971255227,0.4797502034987818,0.3693742433318303,0.0,0
2016-06-01,14709.595308027692,0.014388741860096735,0.0,0.07305042345683571,0.07782512971255227,0.4797502034987818,0.3693742433318303,0.0,0
2016-07-01,14913.772592738045,0.013880550785712337,0.0,0.07305042345683571,0.07782512971255227,0.4797502034987818,0.3693742433318303,0.0,0
2016-08-01,14908.367973569268,-0.0003623911478581514,0.0,0.07305042345683571,0.07782512971255227,0.4797502034987818,0.3693742433318303,-0.0003623911478581876,0
2016-09-01,14994.143204173606,0.0057534956714515705,0.0,0.07305042345683571,0.07782512971255227,0.4797502034987818,0.3693742433318303,0.0,0
2016-10-01,14901.402847386413,-0.006185105445797006,0.0,0.07305042345683571,0.07782512971255227,0.4797502034987818,0.3693742433318303,-0.006185105445796979,0
2016-11-01,14584.119492531838,-0.021292180213101447,0.0,0.07305042345683571,0.07782512971255227,0.4797502034987818,0.3693742433318303,-0.027345591279109516,0
2016-12-01,14597.806899470726,0.0009385144537453359,0.08951349739501815,0.10289026225434997,0.12726756157716104,0.3902367061037636,0.3796054700647254,-0.026432741058025955,1
2017-01-01,14859.536716327257,0.017929393001219877,0.0,0.10289026225434997,0.12726756157716104,0.3902367061037636,0.3796054700647254,-0.008977271059334768,0
2017-02-01,15005.750312430628,0.009839714312406177,0.0,0.10289026225434997,0.12726756157716104,0.3902367061037636,0.3796054700647254,0.0,0
2017-03-01,15085.569464797933,0.005319237672586447,0.0,0.10289026225434997,0.12726756157716104,0.3902367061037636,0.3796054700647254,0.0,0
2017-04-01,15236.243389895295,0.009987950766390237,0.0,0.10289026225434997,0.12726756157716104,0.3902367061037636,0.3796054700647254,0.0,0
2017-05-01,15398.488016920775,0.010648597746415718,0.0,0.10289026225434997,0.12726756157716104,0.3902367061037636,0.3796054700647254,0.0,0
2017-06-01,15296.03712748409,-0.006653308384830015,0.05847913947175956,0.13600514182262885,0.1526318214806417,0.33873412715645607,0.37262890954027333,-0.006653308384830026,1
2017-07-01,15538.830055221413,0.01587293007422623,0.0,0.13600514182262885,0.1526318214806417,0.33873412715645607,0.37262890954027333,0.0,0
2017-08-01,15739.70844728975,0.012927510716988375,0.0,0.13600514182262885,0.1526318214806417,0.33873412715645607,0.37262890954027333,0.0,0
2017-09-01,15724.971027412432,-0.0009363210206003152,0.0,0.13600514182262885,0.1526318214806417,0.33873412715645607,0.37262890954027333,-0.0009363210206002615,0
2017-10-01,15972.664536123919,0.01575160350246106,0.0,0.13600514182262885,0.1526318214806417,0.33873412715645607,0.37262890954027333,0.0,0
2017-11-01,16001.888047934843,0.0018295952904307396,0.0,0.13600514182262885,0.1526318214806417,0.33873412715645607,0.37262890954027333,0.0,0
2017-12-01,16075.051502586595,0.00457217638522309,0.1388020968446465,0.07373845467850278,0.12190561798925638,0.47753622400110257,0.32681970333113824,0.0,1
2018-01-01,16223.439463448967,0.009230947772608751,0.0,0.07373845467850278,0.12190561798925638,0.47753622400110257,0.32681970333113824,0.0,0
2018-02-01,15966.699259299688,-0.01582526348544704,0.06547753452940708,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,-0.015825263485446994,1
2018-03-01,16026.293650844716,0.003732417738770712,0.0,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,-0.01215191224083001,0
2018-04-01,15958.132979653514,-0.00425305268181019,0.0,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,-0.01635328219969523,0
2018-05-01,16057.360691503438,0.006218002568122502,0.0,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,-0.010236964382287828,0
2018-06-01,16035.365459146058,-0.0013697912614629225,0.0,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,-0.011592733139396016,0
2018-07-01,16116.192065645011,0.005040521633565485,0.0,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,-0.006610644928011888,0
2018-08-01,16257.274529634962,0.008754081821269513,0.0,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,0.0,0
2018-09-01,16159.459218264908,-0.006016710315849598,0.0,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,-0.006016710315849605,0
2018-10-01,15787.216112178097,-0.023035616542542908,0.0,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,-0.028913728226709123,0
2018-11-01,15869.005628025912,0.0051807434107856406,0.0,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,-0.02388277942291528,0
2018-12-01,15798.335860692512,-0.00445332045308449,0.0,0.06904686068954359,0.11185161894843404,0.426804282501477,0.3922972378605453,-0.028229742205919117,0
2019-01-01,16259.20368144718,0.029171921955485264,0.06482916317447335,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,1
2019-02-01,16320.118198881584,0.00374646376463756,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,0
2019-03-01,16640.859677435375,0.019653134532798485,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,0
2019-04-01,16768.34450162733,0.0076609518175807835,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,0
2019-05-01,16852.92591622405,0.005044112410053874,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,0
2019-06-01,17107.301620817165,0.015093860013247638,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,0
2019-07-01,17175.218891830355,0.003970075031034869,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,0
2019-08-01,17513.02325439946,0.019668125611475507,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,0
2019-09-01,17441.939913281214,-0.004058884641770306,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,-0.004058884641770177,0
2019-10-01,17556.87892778412,0.006589806814744606,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,0
2019-11-01,17665.195125191363,0.006169444914029148,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,0
2019-12-01,17744.41454694278,0.004484491747189636,0.0,0.061424096194454186,0.08387452628933897,0.3975749764811882,0.4571264010350188,0.0,0
2020-01-01,18113.560649462874,0.020803509833672996,0.06093407979077995,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,0.0,1
2020-02-01,18017.98059566833,-0.005276712604673746,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,-0.005276712604673772,0
2020-03-01,17309.36362423172,-0.03932832359731637,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,-0.0443975119411435,0
2020-04-01,18063.022286658954,0.043540518229807965,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,-0.002790084389367009,0
2020-05-01,18376.55180089755,0.017357533488189386,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,0.0,0
2020-06-01,18708.60609134039,0.018069455795652584,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,0.0,0
2020-07-01,19191.995425057306,0.025837805946465783,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,0.0,0
2020-08-01,19477.70987532578,0.014887167485223706,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,0.0,0
2020-09-01,19300.218523678766,-0.009112536986283962,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,-0.009112536986284003,0
2020-10-01,19079.075101803628,-0.011458078653556497,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,-0.020466203474318156,0
2020-11-01,19762.947300829102,0.035844095973018394,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,0.0,0
2020-12-01,20058.159661600697,0.014937668773685908,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,0.0,0
2021-01-01,20079.561793423785,0.0010670037622673109,0.0,0.08697506912521515,0.11925763314935789,0.3896892340633399,0.4040780636620871,0.0,0
2021-02-01,19885.007062613415,-0.009689192065639994,0.06816572163759634,0.06439191110651052,0.07367506953046617,0.44626293605676864,0.41567008330625466,-0.009689192065640007,1
2021-03-01,19779.990330622608,-0.00528120164403925,0.0,0.06439191110651052,0.07367506953046617,0.44626293605676864,0.41567008330625466,-0.014919223132612847,0
2021-04-01,20056.652551852672,0.01398697454375128,0.07133585415680535,0.08006953665491293,0.12933329813886912,0.40284214089359727,0.3877550243126207,-0.001140923383029957,1
2021-05-01,20203.77544128193,0.007335366111014674,0.0,0.08006953665491293,0.12933329813886912,0.40284214089359727,0.3877550243126207,0.0,0
2021-06-01,20404.948432573594,0.009957197944331437,0.0,0.08006953665491293,0.12933329813886912,0.40284214089359727,0.3877550243126207,0.0,0
2021-07-01,20744.495199023433,0.01664041286709639,0.0,0.08006953665491293,0.12933329813886912,0.40284214089359727,0.3877550243126207,0.0,0
2021-08-01,20818.81442041293,0.0035825996572331903,0.0,0.08006953665491293,0.12933329813886912,0.40284214089359727,0.3877550243126207,0.0,0
2021-09-01,20458.666247407076,-0.017299168229903045,0.0,0.08006953665491293,0.12933329813886912,0.40284214089359727,0.3877550243126207,-0.017299168229903072,0
2021-10-01,20807.81276617223,0.017065947239322254,0.0,0.08006953665491293,0.12933329813886912,0.40284214089359727,0.3877550243126207,-0.0005284476828765206,0
2021-11-01,20850.530137738933,0.0020529486710949203,0.0,0.08006953665491293,0.12933329813886912,0.40284214089359727,0.3877550243126207,0.0,0
2021-12-01,20876.080759795608,0.0012254183413030067,0.05259429678987132,0.09576919994227137,0.13349787458618267,0.4355721979487966,0.3351607275227494,0.0,1
2022-01-01,20457.137670690838,-0.020068091033236285,0.0,0.09576919994227137,0.13349787458618267,0.4355721979487966,0.3351607275227494,-0.020068091033236257,0
2022-02-01,20207.175794039646,-0.012218809917348018,0.0,0.09576919994227137,0.13349787458618267,0.4355721979487966,0.3351607275227494,-0.03204169276084523,0
2022-03-01,19891.77823801934,-0.015608195783269108,0.0,0.09576919994227137,0.13349787458618267,0.4355721979487966,0.3351607275227494,-0.04714977553027566,0
2022-04-01,18974.281203750692,-0.04612443509525075,0.0,0.09576919994227137,0.13349787458618267,0.4355721979487966,0.3351607275227494,-0.09109945386432472,0
2022-05-01,18987.785327163172,0.000711706718556008,0.08176219480200458,0.08836722858430383,0.17730489403981972,0.36121197450475956,0.37311590287111696,-0.09045258323914074,1
2022-06-01,18172.10324180564,-0.04295825296648216,0.0,0.08836722858430383,0.17730489403981972,0.36121197450475956,0.37311590287111696,-0.12952515125336406,0
2022-07-01,19033.164533338324,0.04738368916767871,0.0,0.08836722858430383,0.17730489403981972,0.36121197450475956,0.37311590287111696,-0.08827884159207133,0
2022-08-01,18372.033712563643,-0.03473572771446648,0.060274155735992874,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.11994813950204708,1
2022-09-01,17116.20083220025,-0.06835568124962652,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.1801046839613859,0
2022-10-01,17419.422763922546,0.01771549274835864,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.16557983443569058,0
2022-11-01,18265.873157405025,0.04859233310736143,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.12503341179909,0
2022-12-01,17839.902822027485,-0.023320556959241245,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.14543811995666234,0
2023-01-01,18738.06691864751,0.05034579535439129,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.10241452242633642,0
2023-02-01,18298.589414326194,-0.023453726909469026,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.12346624709525456,0
2023-03-01,18913.145724121565,0.03358490077460436,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.09402794797835712,0
2023-04-01,19021.425114204387,0.005725086226387208,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.08884117986183626,0
2023-05-01,18870.726427009933,-0.00792257605776971,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.09605990491508853,0
2023-06-01,19061.446397648586,0.010106657598812362,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.08692409188422723,0
2023-07-01,19257.413818616915,0.010280826380127193,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.07753691700101184,0
2023-08-01,18985.47555604389,-0.014121224435138356,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.09056322522917026,0
2023-09-01,18420.97001749803,-0.029733547462610352,0.0,0.09268130747886978,0.1714164142969946,0.4171720513461865,0.3187302268779492,-0.11760400673606197,0
